request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
68514,300,161,234,1738.0,8.0,1
68515,480,163,90,4490.0,16.0,1
68515,180,164,113,2124.0,8.0,1
68515,360,158,161,4023.0,14.0,1
68515,420,239,249,6228.0,20.0,1
68515,480,237,141,885.0,4.0,1
68516,480,113,224,2478.0,10.0,1
68516,300,230,125,6116.0,22.0,1
68517,180,230,143,3122.0,10.0,1
68517,300,164,229,2317.0,8.0,1
68518,420,229,142,3235.0,10.0,1
68518,300,43,161,3219.0,12.0,1
68518,300,163,13,8272.0,20.0,1
68519,360,137,148,2269.0,8.0,1
68519,240,162,143,4072.0,13.0,1
68519,480,186,249,2092.0,7.0,1
68519,180,43,246,7242.0,18.0,1
68519,420,246,50,1448.0,4.0,1
68519,240,186,163,2977.0,15.0,1
68519,420,237,239,3219.0,11.0,1
68520,480,158,143,5134.0,15.0,1
68520,240,13,231,1883.0,6.0,1
68521,480,41,24,1336.0,7.0,1
68522,360,113,79,1127.0,5.0,1
68522,480,162,48,1996.0,10.0,1
68522,240,164,68,2494.0,8.0,1
68522,360,186,231,3669.0,10.0,1
68522,300,151,24,1336.0,6.0,1
68523,420,238,263,2092.0,8.0,1
68523,300,100,236,4989.0,14.0,1
68523,480,161,239,4619.0,13.0,1
68524,300,140,262,805.0,4.0,1
68524,360,238,142,2092.0,6.0,1
68524,180,238,230,3830.0,12.0,1
68524,480,234,68,644.0,4.0,1
68525,180,231,87,4056.0,10.0,1
68526,420,238,143,2108.0,8.0,1
68526,420,234,230,3412.0,16.0,1
68527,180,238,239,1207.0,4.0,1
68527,420,233,238,6518.0,15.0,1
68527,180,249,234,1996.0,7.0,1
68527,180,48,229,2414.0,10.0,1
68528,480,233,141,1931.0,6.0,1
68528,420,107,170,1481.0,6.0,1
68529,360,186,13,5182.0,14.0,1
68529,360,50,161,2269.0,8.0,1
68529,360,13,164,9640.0,22.0,1
68529,300,186,163,2543.0,10.0,1
68529,480,246,238,6518.0,16.0,1
68530,480,161,43,2929.0,10.0,1
68530,300,234,113,2398.0,8.0,1
68530,240,107,140,4023.0,10.0,1
68530,480,41,42,1448.0,5.0,1
68531,420,234,148,2768.0,8.0,1
68531,240,141,263,1931.0,6.0,1
68531,300,148,48,7564.0,24.0,1
68532,480,142,4,8690.0,21.0,1
68532,420,249,229,6598.0,22.0,1
68533,420,141,229,1400.0,5.0,1
68533,360,234,246,2092.0,8.0,1
68534,360,231,48,6437.0,16.0,1
68534,420,87,230,8803.0,22.0,1
68534,360,237,163,2414.0,10.0,1
68534,240,231,158,2897.0,8.0,1
68534,480,148,211,1287.0,8.0,1
68535,420,170,41,8723.0,20.0,1
68535,240,166,236,4184.0,10.0,1
68536,480,41,229,6824.0,18.0,1
68536,300,164,68,2945.0,10.0,1
68537,420,229,137,2189.0,7.0,1
68537,480,239,262,2414.0,9.0,1
68537,360,234,170,1448.0,6.0,1
68537,480,142,163,1127.0,6.0,1
68537,300,230,186,1030.0,6.0,1
68537,420,107,162,3380.0,10.0,1
68538,240,113,164,1448.0,5.0,1
68538,300,163,233,2189.0,8.0,1
68538,360,140,68,6743.0,17.0,1
68538,420,48,142,2784.0,8.0,1
68538,480,141,142,2253.0,8.0,1
68538,300,163,48,1593.0,7.0,1
68539,420,236,262,2253.0,8.0,1
68539,180,230,48,756.0,4.0,1
68540,180,68,144,3557.0,17.0,1
68540,300,161,50,1448.0,9.0,1
68540,360,244,142,9286.0,20.0,1
68540,480,263,262,885.0,4.0,1
68540,180,230,170,2092.0,12.0,1
68541,180,114,170,3219.0,10.0,1
68541,300,162,107,2736.0,10.0,1
68542,240,231,209,966.0,6.0,1
68542,480,249,234,1191.0,6.0,1
68543,480,152,166,966.0,4.0,1
68543,420,141,236,2317.0,7.0,1
68543,420,142,230,2672.0,13.0,1
68543,480,238,142,2237.0,8.0,1
68544,420,161,237,1062.0,4.0,1
68544,360,142,237,2382.0,8.0,1
68544,420,238,239,2028.0,7.0,1
68544,360,162,234,2704.0,12.0,1
68544,360,263,141,1384.0,5.0,1
68545,420,143,151,2897.0,8.0,1
68545,360,144,87,1979.0,8.0,1
68545,180,68,90,1127.0,5.0,1
68545,420,125,230,3701.0,11.0,1
68546,300,186,230,1899.0,8.0,1
68546,360,186,13,5343.0,14.0,1
68546,420,239,142,982.0,5.0,1
68546,180,237,140,1400.0,6.0,1
68546,240,170,186,1513.0,10.0,1
68547,180,68,50,1835.0,9.0,1
68547,300,114,113,1191.0,4.0,1
68547,480,90,48,1706.0,10.0,1
68547,360,261,231,531.0,6.0,1
68547,420,186,246,2897.0,14.0,1
68547,300,161,186,1770.0,10.0,1
68549,240,164,41,8562.0,22.0,1
68549,360,230,234,2688.0,10.0,1
68549,240,246,158,3058.0,10.0,1
68549,240,233,4,3927.0,14.0,1
68549,360,116,152,1448.0,6.0,1
68550,180,234,246,3219.0,12.0,1
68551,180,170,263,4506.0,14.0,1
68551,360,229,209,8626.0,20.0,1
68551,240,163,142,1754.0,6.0,1
68551,480,143,41,5086.0,14.0,1
68551,300,142,143,547.0,4.0,1
68551,180,143,230,1609.0,8.0,1
68552,480,143,48,2784.0,10.0,1
68553,240,90,4,3219.0,10.0,1
68553,480,234,170,2317.0,8.0,1
68554,480,163,246,2575.0,10.0,1
68555,180,48,68,1625.0,7.0,1
68555,420,48,170,2382.0,12.0,1
68556,420,162,125,4571.0,18.0,1
68556,360,161,151,4619.0,12.0,1
68556,180,158,114,1159.0,8.0,1
68557,360,170,236,3701.0,10.0,1
68557,240,239,236,1287.0,6.0,1
68557,360,211,234,1851.0,6.0,1
68557,240,263,161,3895.0,15.0,1
68557,480,163,100,2076.0,14.0,1
68557,180,48,143,2092.0,7.0,1
68557,360,68,230,966.0,8.0,1
68558,420,263,170,5311.0,18.0,1
68558,300,114,100,4023.0,13.0,1
68558,240,24,238,1609.0,6.0,1
68558,420,162,113,3235.0,12.0,1
68559,420,261,100,6180.0,29.0,1
68559,300,100,229,2720.0,11.0,1
68559,420,50,79,5729.0,22.0,1
68559,480,161,79,5971.0,17.0,1
68559,360,161,164,1947.0,6.0,1
68560,480,158,161,4023.0,13.0,1
68560,480,158,231,3589.0,12.0,1
68561,420,246,48,1497.0,6.0,1
68561,360,234,211,2092.0,8.0,1
68561,480,79,161,4345.0,12.0,1
68561,300,100,75,5407.0,16.0,1
68561,300,170,163,1770.0,8.0,1
68561,300,113,163,4458.0,12.0,1
68561,420,170,79,3541.0,10.0,1
68561,420,143,48,2736.0,10.0,1
68561,180,68,186,998.0,5.0,1
68561,300,229,237,2478.0,7.0,1
68562,360,43,237,1384.0,6.0,1
68562,360,164,237,2140.0,7.0,1
68563,360,239,142,933.0,5.0,1
68563,480,162,234,1577.0,6.0,1
68563,480,79,170,1545.0,5.0,1
68563,300,262,236,1014.0,6.0,1
68563,360,230,68,2575.0,12.0,1
68564,180,144,13,3331.0,14.0,1
68564,180,170,161,1287.0,6.0,1
68565,480,148,170,4297.0,10.0,1
68565,420,48,229,2816.0,14.0,1
68566,240,142,143,805.0,5.0,1
68566,360,186,114,3895.0,12.0,1
68566,360,68,107,2092.0,10.0,1
68567,360,236,43,1545.0,6.0,1
68567,240,239,48,2897.0,10.0,1
68567,240,90,249,1287.0,6.0,1
68567,180,161,236,4023.0,12.0,1
68567,480,161,234,1915.0,8.0,1
68567,240,151,239,1786.0,6.0,1
68568,180,137,170,1287.0,6.0,1
68568,240,246,158,2253.0,8.0,1
68568,180,141,236,1625.0,6.0,1
68569,240,107,170,1722.0,7.0,1
68569,240,237,229,2253.0,10.0,1
68569,480,161,230,1191.0,8.0,1
68569,360,239,142,805.0,4.0,1
68569,240,144,231,644.0,4.0,1
68570,420,68,236,6550.0,16.0,1
68570,240,170,233,1915.0,6.0,1
68570,360,161,230,805.0,10.0,1
68570,360,144,68,3685.0,16.0,1
68570,420,75,74,2494.0,7.0,1
68571,420,137,234,1642.0,6.0,1
68571,480,238,48,3347.0,9.0,1
68572,300,42,4,13277.0,27.0,1
68572,240,170,234,1674.0,7.0,1
68572,180,161,237,1175.0,6.0,1
68573,240,163,237,2157.0,7.0,1
68573,300,234,224,1287.0,6.0,1
68573,300,236,142,3701.0,12.0,1
68573,240,162,141,2334.0,8.0,1
68574,360,262,141,3058.0,10.0,1
68574,180,238,50,3734.0,10.0,1
68574,300,140,141,885.0,5.0,1
68574,480,161,43,4442.0,12.0,1
68574,240,163,230,1851.0,14.0,1
68574,300,164,237,3058.0,9.0,1
68574,480,90,249,950.0,4.0,1
68575,240,230,239,2897.0,9.0,1
68575,480,141,236,2092.0,6.0,1
68576,300,143,50,1448.0,8.0,1
68576,360,230,43,1706.0,6.0,1
68576,300,211,234,2720.0,10.0,1
68576,180,68,48,1320.0,6.0,1
68576,480,246,48,1609.0,8.0,1
68577,360,186,161,3943.0,22.0,1
68577,240,90,140,6598.0,16.0,1
68577,240,229,43,1465.0,6.0,1
68577,300,151,24,708.0,4.0,1
68578,480,263,24,2897.0,10.0,1
68578,480,233,230,1915.0,10.0,1
68578,240,161,262,5279.0,12.0,1
68578,180,161,48,2173.0,12.0,1
68579,420,163,143,1979.0,8.0,1
68579,360,142,239,1835.0,7.0,1
68579,360,107,113,1706.0,7.0,1
68579,480,236,230,5633.0,14.0,1
68580,180,68,90,2253.0,8.0,1
68580,420,230,186,1239.0,8.0,1
68580,360,238,41,2672.0,8.0,1
68581,420,229,13,9994.0,23.0,1
68581,180,164,233,2092.0,9.0,1
68581,420,238,137,7564.0,16.0,1
68582,420,107,170,1175.0,5.0,1
68582,420,246,158,2591.0,8.0,1
68582,360,230,232,6920.0,25.0,1
68583,360,170,113,2092.0,8.0,1
68583,420,209,87,579.0,4.0,1
68583,480,234,224,1271.0,6.0,1
68583,480,45,231,1609.0,8.0,1
68583,360,68,233,3927.0,11.0,1
68584,360,68,140,7242.0,19.0,1
68584,240,90,114,2012.0,7.0,1
68584,180,163,90,3573.0,13.0,1
68585,300,211,79,1609.0,6.0,1
68585,180,162,230,1159.0,8.0,1
68585,240,144,79,1931.0,9.0,1
68586,240,74,42,2285.0,10.0,1
68586,180,162,230,1432.0,8.0,1
68587,420,162,48,1899.0,10.0,1
68587,360,170,263,3862.0,10.0,1
68587,300,162,230,1867.0,8.0,1
68587,300,238,166,1545.0,5.0,1
68587,480,4,13,6180.0,14.0,1
68588,240,48,230,1448.0,8.0,1
68588,360,230,161,1979.0,10.0,1
68588,240,231,211,628.0,8.0,1
68588,300,163,239,2221.0,7.0,1
68588,300,143,24,3090.0,8.0,1
68588,240,164,68,933.0,6.0,1
68588,480,43,143,1674.0,7.0,1
68589,300,163,143,1706.0,8.0,1
68590,240,229,236,3541.0,10.0,1
68590,480,68,246,1481.0,6.0,1
68590,480,100,233,1899.0,7.0,1
68591,480,161,237,1609.0,6.0,1
68591,180,140,236,3203.0,10.0,1
68591,360,50,229,2607.0,10.0,1
68591,180,263,262,805.0,4.0,1
68591,240,237,230,1577.0,7.0,1
68592,180,113,234,1609.0,7.0,1
68592,480,114,148,1159.0,6.0,1
68593,420,100,148,4828.0,16.0,1
68593,360,50,163,2816.0,10.0,1
68593,360,162,161,1191.0,6.0,1
68593,420,164,4,4828.0,23.0,1
68593,480,262,239,3476.0,12.0,1
68594,480,236,151,3380.0,10.0,1
68594,420,231,211,692.0,8.0,1
68594,480,236,142,3090.0,10.0,1
68594,360,186,170,2044.0,8.0,1
68594,420,113,231,3058.0,12.0,1
68595,240,186,113,1642.0,7.0,1
68595,360,186,68,1883.0,7.0,1
68595,360,164,232,6067.0,14.0,1
68596,360,141,236,1738.0,6.0,1
68596,300,239,152,4796.0,11.0,1
68596,300,162,141,1931.0,6.0,1
68596,240,161,239,4056.0,12.0,1
68596,240,234,113,1110.0,5.0,1
68596,240,237,238,4136.0,12.0,1
68597,180,237,151,5440.0,13.0,1
68599,480,186,163,2269.0,10.0,1
68599,240,100,163,3042.0,14.0,1
68599,480,143,263,4152.0,12.0,1
68599,420,75,263,1191.0,5.0,1
68600,480,237,236,644.0,4.0,1
68600,240,79,87,5407.0,14.0,1
68600,480,141,140,1287.0,5.0,1
68600,240,43,236,2623.0,9.0,1
68600,480,137,148,3170.0,11.0,1
68600,180,161,263,3541.0,10.0,1
68601,420,236,230,3154.0,12.0,1
68601,180,234,114,1609.0,7.0,1
68601,300,116,244,2591.0,9.0,1
68601,240,142,161,2301.0,9.0,1
68601,420,229,143,3927.0,12.0,1
68602,360,236,263,837.0,4.0,1
