request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
68570,240,161,68,3621.0,12.0,1
68571,360,186,48,644.0,6.0,1
68571,300,68,249,3009.0,10.0,1
68572,240,238,151,1609.0,6.0,1
68572,180,164,107,1481.0,6.0,1
68573,240,141,140,1867.0,7.0,1
68573,240,90,234,756.0,6.0,1
68573,420,90,249,1690.0,6.0,1
68574,300,236,161,3380.0,10.0,1
68574,180,140,236,1867.0,7.0,1
68574,240,43,163,3235.0,12.0,1
68574,240,90,107,1143.0,6.0,1
68574,480,163,50,1127.0,6.0,1
68575,240,48,230,772.0,5.0,1
68575,240,239,163,3830.0,10.0,1
68575,240,48,68,1062.0,4.0,1
68575,180,237,137,3347.0,10.0,1
68576,480,161,233,950.0,6.0,1
68577,300,239,238,1674.0,6.0,1
68577,300,50,161,2140.0,10.0,1
68577,180,230,163,1191.0,8.0,1
68577,180,161,68,3058.0,9.0,1
68578,300,161,237,2301.0,7.0,1
68578,360,141,142,2881.0,8.0,1
68579,240,137,148,3251.0,10.0,1
68580,360,45,148,1931.0,8.0,1
68580,480,262,236,1770.0,6.0,1
68580,240,230,164,2092.0,7.0,1
68580,240,229,170,1931.0,6.0,1
68580,180,41,43,3621.0,9.0,1
68583,300,234,90,1802.0,6.0,1
68583,300,186,90,805.0,4.0,1
68583,300,233,230,2543.0,8.0,1
68583,240,68,50,1931.0,9.0,1
68584,300,161,142,2816.0,9.0,1
68584,180,163,239,2897.0,12.0,1
68584,300,43,262,1915.0,7.0,1
68584,360,116,152,1609.0,6.0,1
68585,360,231,68,3219.0,8.0,1
68585,180,231,113,2977.0,8.0,1
68585,480,43,113,4216.0,13.0,1
68585,480,140,230,3138.0,11.0,1
68585,300,229,209,8546.0,18.0,1
68586,480,48,239,2688.0,8.0,1
68586,480,141,162,1561.0,6.0,1
68587,420,48,142,982.0,4.0,1
68587,480,238,263,3058.0,10.0,1
68588,240,164,239,6148.0,18.0,1
68589,420,236,238,2623.0,8.0,1
68589,240,142,243,11185.0,25.0,1
68589,360,164,113,1368.0,5.0,1
68590,180,90,79,1996.0,8.0,1
68590,180,90,246,2897.0,9.0,1
68590,300,43,113,5778.0,16.0,1
68591,180,230,246,3219.0,12.0,1
68591,420,141,237,1658.0,6.0,1
68592,360,79,148,1577.0,7.0,1
68592,360,100,238,4619.0,12.0,1
68592,360,163,161,1127.0,5.0,1
68592,480,75,41,2430.0,8.0,1
68593,360,158,238,7081.0,16.0,1
68593,480,144,262,8369.0,20.0,1
68593,360,75,74,2173.0,6.0,1
68594,420,142,43,805.0,5.0,1
68594,420,48,161,2655.0,10.0,1
68594,300,48,24,5440.0,14.0,1
68595,180,170,236,3991.0,12.0,1
68595,480,234,170,1304.0,6.0,1
68595,360,162,237,1996.0,7.0,1
68595,360,186,234,1287.0,6.0,1
68595,300,87,141,9560.0,20.0,1
68596,480,107,237,3187.0,10.0,1
68596,480,162,140,2205.0,8.0,1
68597,240,186,233,2543.0,12.0,1
68597,240,161,100,1223.0,6.0,1
68599,420,161,43,2253.0,9.0,1
68599,420,229,100,2575.0,9.0,1
68599,360,239,170,4410.0,12.0,1
68600,240,141,50,5102.0,15.0,1
68600,180,239,238,1336.0,5.0,1
68600,420,162,140,2478.0,8.0,1
68600,180,90,232,4506.0,13.0,1
68601,420,239,142,966.0,6.0,1
68601,240,238,239,1078.0,4.0,1
68602,300,162,186,2253.0,12.0,1
68602,240,209,263,12199.0,23.0,1
68602,180,43,114,5295.0,15.0,1
68602,420,87,237,10300.0,21.0,1
68603,180,163,13,7982.0,18.0,1
68603,180,75,236,1674.0,6.0,1
68603,300,246,79,3541.0,10.0,1
68603,420,144,234,2253.0,8.0,1
68604,300,48,236,4603.0,12.0,1
68604,300,162,107,2334.0,8.0,1
68604,420,229,170,2285.0,7.0,1
68604,180,68,163,2446.0,11.0,1
68604,180,211,170,3396.0,10.0,1
68605,480,238,163,3541.0,13.0,1
68605,420,163,164,2334.0,10.0,1
68605,240,163,142,1448.0,8.0,1
68605,180,234,158,1931.0,8.0,1
68605,300,166,42,2060.0,8.0,1
68605,360,234,90,1304.0,6.0,1
68605,180,163,43,1448.0,8.0,1
68606,240,229,100,3058.0,10.0,1
68606,420,234,186,1786.0,7.0,1
68606,240,164,125,2929.0,8.0,1
68607,480,161,249,4908.0,16.0,1
68607,240,237,262,2092.0,8.0,1
68607,480,90,127,16898.0,33.0,1
68608,420,161,233,1609.0,8.0,1
68608,300,161,163,1577.0,8.0,1
68608,480,113,79,1609.0,8.0,1
68609,300,244,238,7918.0,16.0,1
68609,300,239,142,982.0,6.0,1
68609,360,230,170,1706.0,8.0,1
68609,420,237,116,7998.0,20.0,1
68610,180,144,249,2092.0,8.0,1
68610,420,164,161,1609.0,7.0,1
68611,360,144,107,2736.0,8.0,1
68611,420,164,237,3058.0,10.0,1
68611,480,170,263,3975.0,10.0,1
68611,240,162,142,1931.0,10.0,1
68612,240,236,143,3557.0,10.0,1
68612,300,164,148,3347.0,12.0,1
68612,180,79,141,4442.0,12.0,1
68612,240,161,236,3396.0,9.0,1
68612,360,141,229,2092.0,8.0,1
68613,180,231,186,4023.0,12.0,1
68613,480,237,114,5617.0,16.0,1
68613,300,161,114,3701.0,12.0,1
68613,300,164,237,3814.0,12.0,1
68613,360,231,79,2414.0,8.0,1
68614,300,237,239,3106.0,10.0,1
68614,180,79,148,1448.0,6.0,1
68614,240,229,262,3058.0,8.0,1
68615,240,164,170,676.0,4.0,1
68615,240,142,238,2414.0,8.0,1
68615,360,164,170,1287.0,5.0,1
68615,300,237,163,917.0,6.0,1
68616,180,48,143,1625.0,5.0,1
68616,180,161,75,4522.0,12.0,1
68616,420,162,230,1754.0,12.0,1
68616,480,113,224,2253.0,7.0,1
68616,360,113,114,1271.0,6.0,1
68617,240,151,239,1642.0,6.0,1
