request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
68400,180,234,230,3106.0,10.0,1
68400,360,137,79,1931.0,8.0,1
68400,360,142,143,805.0,4.0,1
68400,240,140,107,4506.0,16.0,1
68400,480,262,140,1127.0,5.0,1
68401,300,236,237,2897.0,10.0,1
68401,180,43,143,1432.0,6.0,1
68401,240,246,163,3396.0,11.0,1
68402,180,230,48,595.0,4.0,1
68402,360,237,249,4844.0,17.0,1
68403,180,90,246,1287.0,6.0,1
68403,180,79,144,1770.0,8.0,1
68403,360,230,186,1416.0,8.0,1
68403,420,107,4,2253.0,8.0,1
68404,240,234,113,805.0,4.0,1
68406,180,162,230,1883.0,12.0,1
68406,360,237,116,8674.0,18.0,1
68406,180,137,79,1754.0,6.0,1
68407,240,231,249,2253.0,9.0,1
68407,300,74,239,6019.0,16.0,1
68407,180,170,161,1561.0,5.0,1
68407,180,163,50,2591.0,10.0,1
68407,420,239,43,1448.0,6.0,1
68408,300,48,163,1110.0,6.0,1
68409,300,158,142,4715.0,14.0,1
68409,480,186,50,3927.0,12.0,1
68410,300,262,238,2607.0,8.0,1
68410,420,48,43,1320.0,5.0,1
68410,300,100,137,3476.0,16.0,1
68410,240,246,142,3846.0,12.0,1
68410,420,41,151,1770.0,6.0,1
68411,300,238,166,2189.0,6.0,1
68411,300,234,148,3701.0,12.0,1
68411,420,164,234,2269.0,8.0,1
68412,300,170,161,499.0,6.0,1
68413,240,238,239,805.0,4.0,1
68413,240,233,230,1448.0,8.0,1
68413,360,43,229,4216.0,12.0,1
68413,240,141,237,1625.0,6.0,1
68413,360,164,162,2317.0,8.0,1
68413,300,141,151,5311.0,14.0,1
68413,300,162,234,2253.0,10.0,1
68414,480,144,48,5407.0,20.0,1
68414,360,237,263,805.0,4.0,1
68414,420,234,90,1287.0,7.0,1
68415,240,142,48,1899.0,10.0,1
68415,300,75,236,1336.0,5.0,1
68415,240,237,141,1287.0,6.0,1
68415,420,229,163,1271.0,6.0,1
68415,360,163,137,4281.0,18.0,1
68415,240,137,113,2253.0,10.0,1
68416,180,246,50,1352.0,5.0,1
68416,300,166,41,1819.0,8.0,1
68417,240,262,79,10042.0,21.0,1
68418,300,43,141,2511.0,8.0,1
68418,300,140,263,1416.0,5.0,1
68419,480,166,186,10992.0,26.0,1
68419,420,230,90,2897.0,10.0,1
68419,180,79,249,2092.0,10.0,1
68420,360,163,237,2221.0,8.0,1
68420,360,234,107,1867.0,8.0,1
68421,180,209,107,5922.0,13.0,1
68421,180,162,263,3573.0,11.0,1
68421,480,230,50,1770.0,12.0,1
68422,180,163,224,5713.0,18.0,1
68423,360,140,237,805.0,4.0,1
68423,480,161,41,6759.0,20.0,1
68423,480,140,262,1625.0,6.0,1
68423,240,48,163,805.0,4.0,1
68423,300,236,140,2575.0,8.0,1
68423,180,233,113,2736.0,11.0,1
68424,420,233,137,1127.0,6.0,1
68424,480,164,234,1931.0,8.0,1
68424,420,162,100,1899.0,8.0,1
68424,480,75,41,1851.0,7.0,1
68424,480,246,231,5472.0,26.0,1
68425,180,161,113,5955.0,21.0,1
68425,480,170,163,2253.0,11.0,1
68425,480,239,41,4908.0,14.0,1
68426,480,234,186,1110.0,5.0,1
68426,240,68,233,2897.0,8.0,1
68427,480,230,236,4941.0,12.0,1
68427,420,162,141,2012.0,6.0,1
68427,180,113,79,1287.0,6.0,1
68427,180,75,74,1448.0,6.0,1
68427,180,79,230,4442.0,14.0,1
68428,300,238,236,1400.0,7.0,1
68428,300,161,13,6824.0,24.0,1
68428,180,100,48,1320.0,7.0,1
68428,480,68,79,3380.0,12.0,1
68428,360,107,79,1770.0,8.0,1
68429,300,79,246,4828.0,16.0,1
68429,420,163,230,885.0,7.0,1
68430,480,144,237,6888.0,18.0,1
68430,420,50,246,1223.0,4.0,1
68431,480,48,170,1770.0,8.0,1
68431,300,236,243,14259.0,32.0,1
68431,360,42,41,2736.0,10.0,1
68431,360,142,151,2253.0,6.0,1
68431,180,114,231,2607.0,14.0,1
68432,420,229,141,1690.0,5.0,1
68432,300,141,233,1738.0,7.0,1
68432,360,164,234,547.0,4.0,1
68433,420,170,48,3138.0,13.0,1
68433,240,246,230,3235.0,10.0,1
68433,480,186,140,5874.0,17.0,1
68434,420,234,170,1287.0,6.0,1
68434,300,43,163,2285.0,10.0,1
68434,420,186,100,1529.0,8.0,1
68434,420,79,239,7725.0,18.0,1
68434,300,142,230,1770.0,8.0,1
68434,480,162,107,1738.0,6.0,1
68435,180,48,142,2092.0,7.0,1
68435,180,234,50,4184.0,13.0,1
68435,480,234,249,1609.0,6.0,1
68436,480,144,163,5343.0,16.0,1
68436,180,87,107,6421.0,14.0,1
68436,240,4,68,3138.0,11.0,1
68437,480,161,90,3058.0,12.0,1
68437,360,148,249,3412.0,14.0,1
68437,180,234,238,6116.0,16.0,1
68437,480,238,141,2897.0,10.0,1
68437,420,170,4,4249.0,12.0,1
68438,360,237,107,2897.0,11.0,1
68438,240,170,186,1658.0,10.0,1
68438,420,237,68,8208.0,20.0,1
68438,480,163,100,1593.0,8.0,1
68439,480,170,158,3895.0,14.0,1
68440,420,144,261,1706.0,7.0,1
68440,300,161,141,1963.0,8.0,1
68440,240,114,249,1287.0,8.0,1
68440,420,262,141,1642.0,6.0,1
68440,480,163,230,1561.0,10.0,1
68441,360,163,142,644.0,4.0,1
68441,480,234,263,5810.0,16.0,1
68442,240,239,142,1448.0,6.0,1
68442,420,263,75,1127.0,5.0,1
68442,360,141,113,6067.0,20.0,1
68443,360,74,236,4490.0,16.0,1
68443,480,107,113,1127.0,5.0,1
68443,420,107,170,933.0,4.0,1
68443,300,262,263,322.0,4.0,1
68444,300,68,48,2124.0,10.0,1
68444,480,161,186,1287.0,8.0,1
68444,180,113,114,1770.0,8.0,1
68444,360,164,114,2253.0,9.0,1
68446,240,74,237,4168.0,10.0,1
68446,360,90,246,708.0,4.0,1
68447,180,170,107,966.0,6.0,1
68448,360,114,234,3058.0,0.0,1
68448,480,161,137,2849.0,15.0,1
68448,300,50,163,2205.0,8.0,1
68448,300,234,107,322.0,4.0,1
68448,240,236,262,1577.0,6.0,1
68448,360,13,230,6341.0,18.0,1
68449,420,79,90,1642.0,6.0,1
68449,420,249,231,2092.0,10.0,1
68449,180,90,161,2301.0,10.0,1
68449,240,100,186,1287.0,8.0,1
68449,360,43,262,3106.0,8.0,1
68450,360,113,79,740.0,4.0,1
68450,180,231,87,2253.0,9.0,1
68450,360,161,68,2655.0,13.0,1
68450,180,113,144,2012.0,7.0,1
68450,240,43,142,1513.0,8.0,1
68451,420,161,48,1287.0,8.0,1
68451,480,144,125,2253.0,11.0,1
68451,300,234,233,1706.0,8.0,1
68451,360,161,236,2092.0,6.0,1
68452,420,236,75,966.0,4.0,1
68452,240,186,162,2897.0,10.0,1
68452,480,161,141,2961.0,10.0,1
68452,300,140,162,2140.0,8.0,1
68452,180,50,48,853.0,6.0,1
68453,240,114,4,2092.0,8.0,1
68453,180,237,142,1931.0,8.0,1
68454,360,263,141,805.0,4.0,1
68454,300,246,13,4442.0,22.0,1
68454,240,148,79,805.0,4.0,1
68455,240,249,230,2575.0,11.0,1
68455,180,43,163,2317.0,10.0,1
68455,420,238,50,3701.0,10.0,1
68456,360,68,113,2414.0,8.0,1
68456,420,236,142,3541.0,10.0,1
68457,360,246,230,3138.0,10.0,1
68457,360,79,137,1835.0,6.0,1
68457,480,161,142,2897.0,10.0,1
68457,480,163,68,3187.0,12.0,1
68459,180,142,100,2655.0,11.0,1
68459,360,142,166,3669.0,8.0,1
68459,240,170,230,2076.0,10.0,1
68459,180,90,137,2672.0,11.0,1
68460,480,233,211,5086.0,18.0,1
68460,180,113,231,2253.0,9.0,1
68460,360,68,246,1625.0,6.0,1
68460,420,170,186,1609.0,12.0,1
68460,480,90,249,2092.0,8.0,1
68460,420,239,263,4361.0,12.0,1
68460,300,234,237,4168.0,12.0,1
68460,480,246,74,9737.0,20.0,1
68461,480,162,239,3862.0,12.0,1
68461,420,170,125,3267.0,12.0,1
68461,420,43,237,2414.0,8.0,1
68461,240,244,166,4184.0,14.0,1
68461,300,249,79,2140.0,10.0,1
68462,360,164,68,2285.0,8.0,1
68462,180,50,151,4474.0,12.0,1
68462,420,211,158,1947.0,8.0,1
68462,180,230,161,1368.0,6.0,1
68462,300,43,142,2816.0,9.0,1
68462,300,246,100,1561.0,8.0,1
68462,420,166,74,2655.0,9.0,1
68462,240,230,142,1432.0,6.0,1
68463,180,244,243,1465.0,10.0,1
68463,480,164,186,1287.0,8.0,1
68463,420,161,162,1127.0,6.0,1
68463,300,163,237,1609.0,6.0,1
68464,420,114,224,2736.0,10.0,1
68464,240,229,68,3701.0,24.0,1
68464,300,161,234,2511.0,11.0,1
68464,240,68,224,3090.0,14.0,1
68464,480,162,142,3058.0,10.0,1
68464,180,141,162,1127.0,6.0,1
68464,360,162,164,2253.0,10.0,1
68465,240,140,142,2849.0,10.0,1
68465,480,236,141,1255.0,6.0,1
68465,300,41,152,2092.0,8.0,1
68465,360,249,113,644.0,4.0,1
68465,420,137,186,1545.0,9.0,1
68465,360,231,144,2575.0,11.0,1
68466,300,186,141,5456.0,19.0,1
68466,180,142,137,3991.0,15.0,1
68466,360,263,233,5086.0,12.0,1
68466,480,143,230,2961.0,14.0,1
68467,420,234,116,12666.0,26.0,1
68467,480,143,238,2253.0,6.0,1
68467,420,90,186,644.0,4.0,1
68467,480,186,164,805.0,6.0,1
68468,420,238,246,6920.0,15.0,1
68468,240,100,161,1609.0,6.0,1
68468,180,114,249,1931.0,10.0,1
68469,240,166,238,2720.0,10.0,1
68469,180,68,224,3541.0,13.0,1
68469,360,233,237,2157.0,8.0,1
68469,480,162,144,5150.0,18.0,1
68470,180,79,224,1287.0,6.0,1
68470,420,142,237,1690.0,6.0,1
68470,480,170,148,3380.0,11.0,1
68470,240,234,90,1465.0,6.0,1
68470,480,74,166,3380.0,12.0,1
68471,480,236,229,2993.0,10.0,1
68471,180,209,144,1448.0,6.0,1
68471,180,158,249,805.0,6.0,1
68471,300,137,114,2800.0,11.0,1
68471,240,230,144,11587.0,26.0,1
68472,300,107,114,1770.0,8.0,1
68472,420,211,144,644.0,6.0,1
68472,420,100,230,1722.0,10.0,1
68473,300,231,234,5633.0,15.0,1
68473,480,186,239,4023.0,16.0,1
68473,240,142,107,4892.0,20.0,1
68474,180,239,143,1336.0,5.0,1
68474,240,137,224,1127.0,6.0,1
68474,180,186,144,4635.0,18.0,1
68475,300,186,170,1529.0,8.0,1
68475,480,162,170,2092.0,8.0,1
68475,240,211,4,3058.0,11.0,1
68475,300,239,162,4233.0,13.0,1
68476,360,170,137,966.0,5.0,1
68476,180,209,262,11668.0,24.0,1
68476,420,13,48,7194.0,17.0,1
68476,420,164,234,676.0,4.0,1
68477,360,24,249,10461.0,26.0,1
68477,360,170,68,3380.0,11.0,1
68477,300,116,41,2768.0,9.0,1
68478,360,236,75,1609.0,6.0,1
68478,480,170,230,2173.0,10.0,1
